symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,close,volume,date,rs_score,rs_benchmark,cond8,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count,market,vcp_detected,vcp_confidence,vcp_confidence_level,vcp_state_detail,vcp_state_bucket,vcp_pattern_start,vcp_pattern_end,vcp_pivot_price,vcp_invalidation_price,vcp_breakout_date,vcp_breakout_price,vcp_breakout_volume,vcp_volume_multiple,vcp_distance_to_pivot_pct,vcp_extended,vcp_dimensional_scores,vcp_metrics,vcp_pivots,cup_handle_detected,cup_handle_confidence,cup_handle_confidence_level,cup_handle_state_detail,cup_handle_state_bucket,cup_handle_pattern_start,cup_handle_pattern_end,cup_handle_pivot_price,cup_handle_invalidation_price,cup_handle_breakout_date,cup_handle_breakout_price,cup_handle_breakout_volume,cup_handle_volume_multiple,cup_handle_distance_to_pivot_pct,cup_handle_extended,cup_handle_dimensional_scores,cup_handle_metrics,cup_handle_pivots,has_forming_pattern,has_completed_pattern,has_recent_breakout_pattern,has_failed_pattern,pattern_included,pattern_stage_summary,max_pattern_confidence,pattern_count,total_met_count_pctile,rs_score_pctile,pattern_confidence_pctile,pattern_stage_score,actual_data_pattern_priority_score,actionable_pattern_pass
MTA,True,True,True,True,True,True,True,8,8.390000343322754,222700.0,2026-03-11,94.05,SPY,True,8,94.05,MTA,4,False,66.16161616161617,51.76767676767676,117.92929292929291,12,us,True,0.713,Medium,FORMING_VCP,FORMING,2025-10-16,2026-03-11,7.289999961853027,6.420000076293945,,,,,0.1508916854905058,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.5437, 'temporal_validity': 0.4167, 'market_context': 0.6667}","{'contractions': 2, 'depths_pct': [0.2005, 0.1193], 'contraction_bars': [16, 7], 'recovery_bars': [3, 20], 'prior_run_up_pct': 1.8109090978449043, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.1426611098021891, 'volume_ratio_last10_vs_first_half': 0.8506003098373354, 'natr_ratio_last10_vs_first10': 0.9050963226695804, 'range_ratio_last10_vs_first10': 1.2742242122956267}","[{'pivot_index': 230, 'pivot_date': '2025-10-16', 'pivot_type': 'H', 'pivot_price': 7.73, 'prominence_pct': 0.1533, 'source_window': 7}, {'pivot_index': 246, 'pivot_date': '2025-11-07', 'pivot_type': 'L', 'pivot_price': 6.18, 'prominence_pct': 0.1133, 'source_window': 7}, {'pivot_index': 249, 'pivot_date': '2025-11-12', 'pivot_type': 'H', 'pivot_price': 7.29, 'prominence_pct': 0.1084, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 6.42, 'prominence_pct': 0.0958, 'source_window': 7}, {'pivot_index': 276, 'pivot_date': '2025-12-22', 'pivot_type': 'H', 'pivot_price': 8.63, 'prominence_pct': 0.1159, 'source_window': 7}]",True,0.843,High,FORMING_HANDLE,FORMING,2025-12-22,2026-03-11,9.25,7.860000133514404,,,,,-0.09297293585699962,False,"{'technical_quality': 0.7992, 'volume_confirmation': 0.8138, 'temporal_validity': 1.0, 'market_context': 0.7991}","{'cup_len': 46, 'cup_depth_pct': 0.24324324324324326, 'rim_diff_pct': 0.0670270146550359, 'recovery_ratio': 1.071842395983473, 'balance_ratio': 0.5333333333333333, 'bottom_zone_width': 6, 'bottom_zone_ratio': 0.13043478260869565, 'v_shape_recovery_ratio': 0.41555553012424046, 'handle_len': 7, 'handle_depth_pct': 0.15027025583628062, 'handle_volume_ratio': 0.9698386719663316, 'handle_upper_half': False, 'handle_vs_cup_advance': 0.6177777184380425, 'prior_run_up_pct': 1.3013333638509113, 'price_only_break_index': None}","[{'pivot_index': 276, 'pivot_date': '2025-12-22', 'pivot_type': 'H', 'pivot_price': 8.63, 'prominence_pct': 0.1159, 'source_window': 7}, {'pivot_index': 306, 'pivot_date': '2026-02-05', 'pivot_type': 'L', 'pivot_price': 7.0, 'prominence_pct': 0.2432, 'source_window': 0}, {'pivot_index': 322, 'pivot_date': '2026-03-02', 'pivot_type': 'H', 'pivot_price': 9.25, 'prominence_pct': 0.1351, 'source_window': 7}]",True,False,False,False,True,FORMING,0.843,2,51.76767676767676,66.16161616161617,91.16161616161617,82.0,74.11464646464647,False
EME,True,True,True,True,True,True,True,8,720.1799926757812,354400.0,2026-03-11,88.01,SPY,True,8,88.01,EME,6,False,21.843434343434343,80.68181818181817,102.52525252525253,14,us,True,0.84,High,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-10-29,2026-03-11,645.3200073242188,591.25,2026-03-05,719.010009765625,579400.0,1.5872233179925488,0.11600443888601109,True,"{'technical_quality': 1.0, 'volume_confirmation': 0.5, 'temporal_validity': 0.825, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.2745, 0.0838], 'contraction_bars': [17, 7], 'recovery_bars': [10, 43], 'prior_run_up_pct': 0.789894796360648, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.0795264469437638, 'volume_ratio_last10_vs_first_half': 1.138974936637567, 'natr_ratio_last10_vs_first10': 0.7791406287563838, 'range_ratio_last10_vs_first10': 1.4699616620351557}","[{'pivot_index': 239, 'pivot_date': '2025-10-29', 'pivot_type': 'H', 'pivot_price': 778.64, 'prominence_pct': 0.1883, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 564.92, 'prominence_pct': 0.0984, 'source_window': 7}, {'pivot_index': 266, 'pivot_date': '2025-12-08', 'pivot_type': 'H', 'pivot_price': 645.32, 'prominence_pct': 0.0625, 'source_window': 7}, {'pivot_index': 273, 'pivot_date': '2025-12-17', 'pivot_type': 'L', 'pivot_price': 591.25, 'prominence_pct': 0.065, 'source_window': 7}, {'pivot_index': 316, 'pivot_date': '2026-02-20', 'pivot_type': 'H', 'pivot_price': 821.9, 'prominence_pct': 0.1313, 'source_window': 7}]",True,0.641,Medium,FORMING_HANDLE,FORMING,2025-10-29,2026-03-11,821.9000244140625,685.5,,,,,-0.12376204978312066,False,"{'technical_quality': 0.7208, 'volume_confirmation': 0.2187, 'temporal_validity': 0.7111, 'market_context': 1.0}","{'cup_len': 77, 'cup_depth_pct': 0.31266581563506934, 'rim_diff_pct': 0.05263415072467643, 'recovery_ratio': 1.0555584210312607, 'balance_ratio': 0.2833333333333333, 'bottom_zone_width': 31, 'bottom_zone_ratio': 0.4025974025974026, 'v_shape_recovery_ratio': 0.20651412076066636, 'handle_len': 13, 'handle_depth_pct': 0.1659569538415611, 'handle_volume_ratio': 1.1044651550980664, 'handle_upper_half': False, 'handle_vs_cup_advance': 0.5307806147738876, 'prior_run_up_pct': 0.789894796360648, 'price_only_break_index': None}","[{'pivot_index': 239, 'pivot_date': '2025-10-29', 'pivot_type': 'H', 'pivot_price': 778.64, 'prominence_pct': 0.1883, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 564.92, 'prominence_pct': 0.3127, 'source_window': 0}, {'pivot_index': 316, 'pivot_date': '2026-02-20', 'pivot_type': 'H', 'pivot_price': 821.9, 'prominence_pct': 0.1313, 'source_window': 7}]",True,False,True,False,True,RECENT_BREAKOUT,0.84,2,80.68181818181817,21.843434343434343,90.78282828282829,100.0,73.78787878787878,False
CGEN,True,True,True,True,True,True,True,8,2.2799999713897705,429100.0,2026-03-11,88.64,SPY,True,8,88.64,CGEN,9,False,26.19949494949495,99.93686868686868,126.13636363636364,17,us,True,0.737,Medium,FORMING_VCP,FORMING,2025-10-13,2026-03-11,1.7200000286102295,1.4700000286102295,,,,,0.32558135666545573,False,"{'technical_quality': 0.758, 'volume_confirmation': 0.7368, 'temporal_validity': 0.475, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.3529, 0.1453], 'contraction_bars': [19, 6], 'recovery_bars': [21, 20], 'prior_run_up_pct': 0.9349594126296716, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 0.0, 'tightness_pct': 0.18604646972091027, 'volume_ratio_last10_vs_first_half': 0.9316066997518611, 'natr_ratio_last10_vs_first10': 0.7890090012187959, 'range_ratio_last10_vs_first10': 0.7796846437252968}","[{'pivot_index': 227, 'pivot_date': '2025-10-13', 'pivot_type': 'H', 'pivot_price': 2.38, 'prominence_pct': 0.2395, 'source_window': 7}, {'pivot_index': 246, 'pivot_date': '2025-11-07', 'pivot_type': 'L', 'pivot_price': 1.54, 'prominence_pct': 0.1444, 'source_window': 7}, {'pivot_index': 267, 'pivot_date': '2025-12-09', 'pivot_type': 'H', 'pivot_price': 1.72, 'prominence_pct': 0.1453, 'source_window': 7}, {'pivot_index': 273, 'pivot_date': '2025-12-17', 'pivot_type': 'L', 'pivot_price': 1.47, 'prominence_pct': 0.1198, 'source_window': 7}, {'pivot_index': 293, 'pivot_date': '2026-01-16', 'pivot_type': 'H', 'pivot_price': 2.38, 'prominence_pct': 0.1891, 'source_window': 7}]",True,0.771,Medium,FORMING_HANDLE,FORMING,2026-01-16,2026-03-11,2.319999933242798,1.5800000429153442,,,,,-0.017241363363798556,False,"{'technical_quality': 0.9071, 'volume_confirmation': 0.4, 'temporal_validity': 0.7833, 'market_context': 1.0}","{'cup_len': 36, 'cup_depth_pct': 0.336134467671444, 'rim_diff_pct': 0.025210158955061505, 'recovery_ratio': 0.9747898410449385, 'balance_ratio': 0.5652173913043478, 'bottom_zone_width': 14, 'bottom_zone_ratio': 0.3888888888888889, 'v_shape_recovery_ratio': 0.2999999850988404, 'handle_len': 0, 'handle_depth_pct': None, 'handle_volume_ratio': None, 'handle_upper_half': None, 'handle_vs_cup_advance': None, 'prior_run_up_pct': 0.830769385952927, 'price_only_break_index': None}","[{'pivot_index': 293, 'pivot_date': '2026-01-16', 'pivot_type': 'H', 'pivot_price': 2.38, 'prominence_pct': 0.1891, 'source_window': 7}, {'pivot_index': 306, 'pivot_date': '2026-02-05', 'pivot_type': 'L', 'pivot_price': 1.58, 'prominence_pct': 0.3361, 'source_window': 0}, {'pivot_index': 329, 'pivot_date': '2026-03-11', 'pivot_type': 'H', 'pivot_price': 2.32, 'prominence_pct': 0.25, 'source_window': 7}]",True,False,False,False,True,FORMING,0.771,2,99.93686868686868,26.19949494949495,79.04040404040404,82.0,73.74217171717171,False
NCSM,True,True,True,True,True,True,True,8,67.01000213623047,85900.0,2026-03-11,94.22,SPY,True,8,94.22,NCSM,5,False,67.67676767676768,62.436868686868685,130.11363636363637,13,us,True,0.78,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-12-12,2026-03-11,41.54999923706055,36.025001525878906,2026-03-05,44.43999862670898,31700.0,3.8137632338787295,0.6127557970316606,True,"{'technical_quality': 0.964, 'volume_confirmation': 0.4419, 'temporal_validity': 0.6667, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.237, 0.133], 'contraction_bars': [18, 7], 'recovery_bars': [10, 24], 'prior_run_up_pct': 0.5965889196917915, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.6650782040496753, 'volume_ratio_last10_vs_first_half': 3.1496598639455784, 'natr_ratio_last10_vs_first10': 0.8058042720454889, 'range_ratio_last10_vs_first10': 1.4888356348740814}","[{'pivot_index': 270, 'pivot_date': '2025-12-12', 'pivot_type': 'H', 'pivot_price': 45.87, 'prominence_pct': 0.1534, 'source_window': 7}, {'pivot_index': 288, 'pivot_date': '2026-01-09', 'pivot_type': 'L', 'pivot_price': 35.0, 'prominence_pct': 0.1337, 'source_window': 7}, {'pivot_index': 298, 'pivot_date': '2026-01-26', 'pivot_type': 'H', 'pivot_price': 41.55, 'prominence_pct': 0.07, 'source_window': 7}, {'pivot_index': 305, 'pivot_date': '2026-02-04', 'pivot_type': 'L', 'pivot_price': 36.025, 'prominence_pct': 0.1207, 'source_window': 7}, {'pivot_index': 329, 'pivot_date': '2026-03-11', 'pivot_type': 'H', 'pivot_price': 68.404, 'prominence_pct': 0.4372, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.78,1,62.436868686868685,67.67676767676768,80.7449494949495,100.0,73.67739898989899,False
FLKR,True,True,True,True,True,True,True,8,43.040000915527344,352100.0,2026-03-11,93.19,SPY,True,8,93.19,,6,False,59.84848484848485,80.68181818181817,140.53030303030303,14,us,True,0.729,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-11-13,2026-03-11,32.31999969482422,29.690000534057617,2026-03-05,40.7599983215332,990800.0,2.664515261530187,0.33168320921797045,True,"{'technical_quality': 1.0, 'volume_confirmation': 0.25, 'temporal_validity': 0.5833, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0959, 0.0814], 'contraction_bars': [6, 7], 'recovery_bars': [12, 45], 'prior_run_up_pct': 0.6045930248558085, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.16274747435642917, 'volume_ratio_last10_vs_first_half': 12.205163991625959, 'natr_ratio_last10_vs_first10': 2.2432509413199506, 'range_ratio_last10_vs_first10': 2.291710956113063}","[{'pivot_index': 250, 'pivot_date': '2025-11-13', 'pivot_type': 'H', 'pivot_price': 32.14, 'prominence_pct': 0.0666, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 29.058, 'prominence_pct': 0.0593, 'source_window': 7}, {'pivot_index': 268, 'pivot_date': '2025-12-10', 'pivot_type': 'H', 'pivot_price': 32.32, 'prominence_pct': 0.0522, 'source_window': 7}, {'pivot_index': 275, 'pivot_date': '2025-12-19', 'pivot_type': 'L', 'pivot_price': 29.69, 'prominence_pct': 0.0478, 'source_window': 7}, {'pivot_index': 320, 'pivot_date': '2026-02-26', 'pivot_type': 'H', 'pivot_price': 49.95, 'prominence_pct': 0.1888, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.729,1,80.68181818181817,59.84848484848485,66.41414141414141,100.0,73.41540404040404,False
VOXR,True,True,True,True,True,True,True,8,6.079999923706055,437500.0,2026-03-11,92.71,SPY,True,8,92.71,VOXR,4,False,56.186868686868685,51.76767676767676,107.95454545454544,12,us,True,0.651,Medium,FORMING_VCP,FORMING,2025-10-16,2026-03-11,4.360000133514404,3.869999885559082,,,,,0.3944953526423942,False,"{'technical_quality': 0.8333, 'volume_confirmation': 0.3919, 'temporal_validity': 0.3333, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1796, 0.1124], 'contraction_bars': [7, 4], 'recovery_bars': [4, 21], 'prior_run_up_pct': 0.6026936643193277, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 0.0, 'tightness_pct': 0.16169722525622615, 'volume_ratio_last10_vs_first_half': 0.8615736505032022, 'natr_ratio_last10_vs_first10': 1.0349038656896632, 'range_ratio_last10_vs_first10': 1.611169116849427}","[{'pivot_index': 230, 'pivot_date': '2025-10-16', 'pivot_type': 'H', 'pivot_price': 4.76, 'prominence_pct': 0.1061, 'source_window': 7}, {'pivot_index': 237, 'pivot_date': '2025-10-27', 'pivot_type': 'L', 'pivot_price': 3.905, 'prominence_pct': 0.1483, 'source_window': 7}, {'pivot_index': 241, 'pivot_date': '2025-10-31', 'pivot_type': 'H', 'pivot_price': 4.36, 'prominence_pct': 0.1101, 'source_window': 7}, {'pivot_index': 245, 'pivot_date': '2025-11-06', 'pivot_type': 'L', 'pivot_price': 3.87, 'prominence_pct': 0.0979, 'source_window': 7}, {'pivot_index': 266, 'pivot_date': '2025-12-08', 'pivot_type': 'H', 'pivot_price': 5.535, 'prominence_pct': 0.0831, 'source_window': 7}]",True,0.964,High,FORMING_HANDLE,FORMING,2025-12-08,2026-03-11,5.690000057220459,4.920000076293945,,,,,0.06854127637322183,False,"{'technical_quality': 0.9051, 'volume_confirmation': 1.0, 'temporal_validity': 1.0, 'market_context': 1.0}","{'cup_len': 44, 'cup_depth_pct': 0.21066665649414062, 'rim_diff_pct': 0.01600002712673611, 'recovery_ratio': 1.0162601906177053, 'balance_ratio': 0.8333333333333334, 'bottom_zone_width': 5, 'bottom_zone_ratio': 0.11363636363636363, 'v_shape_recovery_ratio': 0.47257381419445704, 'handle_len': 7, 'handle_depth_pct': 0.13532512709721403, 'handle_volume_ratio': 0.5914521785650597, 'handle_upper_half': False, 'handle_vs_cup_advance': 0.6497890448166591, 'prior_run_up_pct': 0.8267326401568811, 'price_only_break_index': 318}","[{'pivot_index': 266, 'pivot_date': '2025-12-08', 'pivot_type': 'H', 'pivot_price': 5.535, 'prominence_pct': 0.0831, 'source_window': 7}, {'pivot_index': 286, 'pivot_date': '2026-01-07', 'pivot_type': 'L', 'pivot_price': 4.44, 'prominence_pct': 0.2107, 'source_window': 0}, {'pivot_index': 310, 'pivot_date': '2026-02-11', 'pivot_type': 'H', 'pivot_price': 5.625, 'prominence_pct': 0.1289, 'source_window': 7}]",True,False,False,False,True,FORMING,0.964,2,51.76767676767676,56.186868686868685,99.62121212121212,82.0,73.31287878787879,False
AUMI,True,True,True,True,True,True,True,8,107.38700103759766,4900.0,2026-03-11,92.85,SPY,True,8,92.85,,6,False,57.1969696969697,80.68181818181817,137.87878787878788,14,us,True,0.814,High,FORMING_VCP,FORMING,2025-10-16,2026-03-11,90.0,85.05000305175781,,,,,0.19318890041775183,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.4951, 'temporal_validity': 0.6991, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1202, 0.055], 'contraction_bars': [25, 5], 'recovery_bars': [6, 13], 'prior_run_up_pct': 0.8858183744957062, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.09611112806532118, 'volume_ratio_last10_vs_first_half': 0.953757225433526, 'natr_ratio_last10_vs_first10': 0.8011025619031596, 'range_ratio_last10_vs_first10': 0.9962865313239682}","[{'pivot_index': 230, 'pivot_date': '2025-10-16', 'pivot_type': 'H', 'pivot_price': 90.557, 'prominence_pct': 0.1548, 'source_window': 7}, {'pivot_index': 255, 'pivot_date': '2025-11-20', 'pivot_type': 'L', 'pivot_price': 79.67, 'prominence_pct': 0.0583, 'source_window': 7}, {'pivot_index': 261, 'pivot_date': '2025-12-01', 'pivot_type': 'H', 'pivot_price': 90.0, 'prominence_pct': 0.0638, 'source_window': 7}, {'pivot_index': 266, 'pivot_date': '2025-12-08', 'pivot_type': 'L', 'pivot_price': 85.05, 'prominence_pct': 0.0481, 'source_window': 7}, {'pivot_index': 279, 'pivot_date': '2025-12-26', 'pivot_type': 'H', 'pivot_price': 98.3, 'prominence_pct': 0.0843, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.814,1,80.68181818181817,57.1969696969697,87.18434343434343,82.0,73.30656565656567,False
ZIM,True,True,True,True,True,True,True,8,28.06999969482422,2587700.0,2026-03-11,91.86,SPY,True,8,91.86,ZIM,6,False,50.252525252525245,80.68181818181817,130.93434343434342,14,us,True,0.895,High,FORMING_VCP,FORMING,2025-11-03,2026-03-11,21.0,18.562000274658203,,,,,0.33666665213448654,False,"{'technical_quality': 0.8333, 'volume_confirmation': 1.0, 'temporal_validity': 0.7905, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0918, 0.1161], 'contraction_bars': [4, 6], 'recovery_bars': [18, 19], 'prior_run_up_pct': 0.2672343955135692, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.0871428535098123, 'volume_ratio_last10_vs_first_half': 0.531243321072228, 'natr_ratio_last10_vs_first10': 0.5752913058844316, 'range_ratio_last10_vs_first10': 0.5142202424342813}","[{'pivot_index': 242, 'pivot_date': '2025-11-03', 'pivot_type': 'H', 'pivot_price': 15.625, 'prominence_pct': 0.1082, 'source_window': 7}, {'pivot_index': 246, 'pivot_date': '2025-11-07', 'pivot_type': 'L', 'pivot_price': 14.19, 'prominence_pct': 0.0918, 'source_window': 7}, {'pivot_index': 264, 'pivot_date': '2025-12-04', 'pivot_type': 'H', 'pivot_price': 21.0, 'prominence_pct': 0.1038, 'source_window': 7}, {'pivot_index': 270, 'pivot_date': '2025-12-12', 'pivot_type': 'L', 'pivot_price': 18.562, 'prominence_pct': 0.1033, 'source_window': 7}, {'pivot_index': 289, 'pivot_date': '2026-01-12', 'pivot_type': 'H', 'pivot_price': 24.465, 'prominence_pct': 0.1784, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.895,1,80.68181818181817,50.252525252525245,95.45454545454545,82.0,73.22449494949495,False
GBUG,True,True,True,True,True,True,True,8,50.91999816894531,67000.0,2026-03-11,93.12,SPY,True,8,93.12,,6,False,59.46969696969697,80.68181818181817,140.15151515151513,14,us,True,0.727,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-10-16,2026-03-11,46.560001373291016,42.02000045776367,2026-03-05,51.33000183105469,211600.0,1.4454144295531237,0.09364254009999651,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.3816, 'temporal_validity': 0.4083, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1535, 0.0975], 'contraction_bars': [26, 4], 'recovery_bars': [23, 18], 'prior_run_up_pct': 0.932303422854508, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.12038228902311866, 'volume_ratio_last10_vs_first_half': 1.6630769230769231, 'natr_ratio_last10_vs_first10': 0.9184305426247446, 'range_ratio_last10_vs_first10': 1.1518572068603183}","[{'pivot_index': 165, 'pivot_date': '2025-10-16', 'pivot_type': 'H', 'pivot_price': 42.53, 'prominence_pct': 0.1594, 'source_window': 7}, {'pivot_index': 191, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 36.0, 'prominence_pct': 0.0753, 'source_window': 7}, {'pivot_index': 214, 'pivot_date': '2025-12-26', 'pivot_type': 'H', 'pivot_price': 46.56, 'prominence_pct': 0.0846, 'source_window': 7}, {'pivot_index': 218, 'pivot_date': '2026-01-02', 'pivot_type': 'L', 'pivot_price': 42.02, 'prominence_pct': 0.0975, 'source_window': 7}, {'pivot_index': 236, 'pivot_date': '2026-01-29', 'pivot_type': 'H', 'pivot_price': 57.0, 'prominence_pct': 0.1928, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.727,1,80.68181818181817,59.46969696969697,65.53030303030303,100.0,73.14393939393939,False
GOAU,True,True,True,True,True,True,True,8,49.54999923706055,22700.0,2026-03-11,91.03,SPY,True,8,91.03,,6,False,44.31818181818182,80.68181818181817,125.0,14,us,True,0.796,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-10-16,2026-03-11,40.54999923706055,36.95000076293945,2026-03-05,50.15999984741211,81300.0,1.524927786322542,0.22194821625975458,True,"{'technical_quality': 1.0, 'volume_confirmation': 0.4402, 'temporal_validity': 0.678, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.218, 0.0888], 'contraction_bars': [13, 7], 'recovery_bars': [6, 23], 'prior_run_up_pct': 0.7514793237768271, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.09864365167100206, 'volume_ratio_last10_vs_first_half': 1.2058319039451115, 'natr_ratio_last10_vs_first10': 0.8597724115951505, 'range_ratio_last10_vs_first10': 1.188467008754302}","[{'pivot_index': 230, 'pivot_date': '2025-10-16', 'pivot_type': 'H', 'pivot_price': 44.4, 'prominence_pct': 0.1624, 'source_window': 7}, {'pivot_index': 243, 'pivot_date': '2025-11-04', 'pivot_type': 'L', 'pivot_price': 34.72, 'prominence_pct': 0.1061, 'source_window': 7}, {'pivot_index': 249, 'pivot_date': '2025-11-12', 'pivot_type': 'H', 'pivot_price': 40.55, 'prominence_pct': 0.1154, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 36.95, 'prominence_pct': 0.0693, 'source_window': 7}, {'pivot_index': 279, 'pivot_date': '2025-12-26', 'pivot_type': 'H', 'pivot_price': 45.569, 'prominence_pct': 0.0807, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.796,1,80.68181818181817,44.31818181818182,84.21717171717171,100.0,73.09343434343434,False
