date,symbol,open,high,low,close,volume,adj_close,dividends,stock_splits,split_factor
2024-12-13,050860,2120.0,2130.0,2080.0,2115.0,63486,2115.0,0.0,0.0,1.0
2024-12-16,050860,2120.0,2130.0,2095.0,2110.0,60067,2110.0,0.0,0.0,1.0
2024-12-17,050860,2110.0,2155.0,2100.0,2140.0,24143,2140.0,0.0,0.0,1.0
2024-12-18,050860,2140.0,2170.0,2135.0,2145.0,37453,2145.0,0.0,0.0,1.0
2024-12-19,050860,2135.0,2140.0,2100.0,2115.0,23508,2115.0,0.0,0.0,1.0
2024-12-20,050860,2120.0,2125.0,2055.0,2085.0,79029,2085.0,0.0,0.0,1.0
2024-12-23,050860,2085.0,2100.0,2065.0,2100.0,62898,2100.0,0.0,0.0,1.0
2024-12-24,050860,2100.0,2100.0,2050.0,2050.0,55623,2050.0,0.0,0.0,1.0
2024-12-26,050860,2060.0,2070.0,2030.0,2035.0,36177,2035.0,0.0,0.0,1.0
2024-12-27,050860,2045.0,2045.0,1998.0,2000.0,53047,2000.0,0.0,0.0,1.0
2024-12-30,050860,1999.0,2035.0,1980.0,2025.0,52492,2025.0,0.0,0.0,1.0
2025-01-02,050860,2010.0,2050.0,2005.0,2050.0,41901,2050.0,0.0,0.0,1.0
2025-01-03,050860,2035.0,2085.0,2035.0,2055.0,24990,2055.0,0.0,0.0,1.0
2025-01-06,050860,2055.0,2080.0,2055.0,2080.0,18399,2080.0,0.0,0.0,1.0
2025-01-07,050860,2080.0,2100.0,2045.0,2060.0,45633,2060.0,0.0,0.0,1.0
2025-01-08,050860,2050.0,2075.0,2040.0,2070.0,33893,2070.0,0.0,0.0,1.0
2025-01-09,050860,2070.0,2075.0,2045.0,2045.0,10266,2045.0,0.0,0.0,1.0
2025-01-10,050860,2050.0,2050.0,2020.0,2035.0,25683,2035.0,0.0,0.0,1.0
2025-01-13,050860,2025.0,2030.0,2010.0,2020.0,16090,2020.0,0.0,0.0,1.0
2025-01-14,050860,2025.0,2050.0,2020.0,2050.0,11611,2050.0,0.0,0.0,1.0
2025-01-15,050860,2055.0,2055.0,2035.0,2040.0,10368,2040.0,0.0,0.0,1.0
2025-01-16,050860,2040.0,2095.0,2040.0,2065.0,26728,2065.0,0.0,0.0,1.0
2025-01-17,050860,2065.0,2065.0,2025.0,2040.0,24144,2040.0,0.0,0.0,1.0
2025-01-20,050860,2040.0,2040.0,2020.0,2030.0,30465,2030.0,0.0,0.0,1.0
2025-01-21,050860,2030.0,2035.0,2000.0,2020.0,23900,2020.0,0.0,0.0,1.0
