signal_date,intended_action_date,symbol,market,engine,family,family_cycle_id,signal_kind,signal_code,display_label,action_type,conviction_grade,screen_stage,signal_score,gp_score,gp_health,sigma_score,sigma_health,traffic_light,technical_light,growth_score,growth_health,eps_health,sales_health,growth_data_status,dashboard_score,dashboard_light,dashboard_position_bias,primary_source_tag,primary_source_stage,primary_source_style,source_priority_score,source_style_tags,trend_source_bonus,ug_source_bonus,source_fit_score,source_fit_label,cooldown_bucket,cooldown_blocked,support_zone_low,support_zone_high,stop_level,break_even_level,tp1_level,tp2_level,trailing_mode,tp_plan,trim_count,risk_free_armed,protected_stop_level,add_on_count,add_on_slot,max_add_ons,tranche_pct,next_addon_allowed,pyramid_state,base_position_units,current_position_units,blended_entry_price,last_trailing_confirmed_level,last_protected_stop_level,last_pyramid_reference_level,strategy_combo,signal_phase,reference_target_level,reference_exit_signal,contract_version,cycle_effect,position_units_before,position_units_after,position_delta_units,indicator_dog_rule_ids,source_tags,reason_codes,quality_flags,scope,is_screened,buy_eligible,source_buy_eligible,ema_alignment_state,ema_alignment_transition,market_condition_state,market_condition_reason,pullback_quality,pullback_context,industry_key,group_state,leader_state,breakdown_status,group_strength_score,leader_score,breakdown_score,buy_warning_summary,aux_signal_summary,conviction_reason,sizing_entry_price,sizing_stop_price,sizing_stop_distance_pct,sizing_risk_budget_pct,sizing_position_cap_pct,sizing_raw_position_pct,sizing_recommended_position_pct,sizing_tier,sizing_reason,sizing_status
2025-08-19,2025-08-20,FL,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:FL:2025-08-19,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,B,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,24.4,25.5828,24.4,26.18000030517578,29.740000915527347,31.52000122070313,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,25.58283526294194,0,0,2,,False,INITIAL,1.0,1.0,26.18000030517578,25.58283526294194,25.58283526294194,25.58283526294194,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']","['NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,LOW,EMA_RISING REVERSAL_CONFIRMED,,,,,,,,,,,26.18000030517578,24.4,6.799084356098639,1.0,10.0,14.707862818366424,10.0,BASE,BASE_FALLBACK,OK
2025-12-22,2025-12-23,IAS,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:IAS:2025-12-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,A,,,,,,,,,,,,,,,,,,,,0.0,[],0.0,0.0,0.0,NONE,TF_MOMENTUM,False,7.745,9.1271,7.745,10.34000015258789,15.530000457763672,18.125000610351563,MOMENTUM_SWING,TP_MOMENTUM_2R_3R,0,False,9.127083646403934,0,0,2,,False,INITIAL,1.0,1.0,10.34000015258789,9.127083646403934,9.127083646403934,9.127083646403934,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],[],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_FIT_NONE']",[],all,False,True,False,BULLISH,BULLISH_HOLD,UNKNOWN,,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Advertising Agencies,,,,,,,,,,10.34000015258789,7.745,25.096712904190966,1.0,10.0,3.9845855663153698,3.9845855663153698,BASE,BASE_FALLBACK,OK
2026-03-09,2026-03-10,EB,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:EB:2026-03-09,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,D,INTEGRATED,,,,,,,,,,,,,,,,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,100.0,PRIMARY,TF_MOMENTUM,False,4.4,4.4465,4.4,4.510000228881836,4.675000572204589,4.785000801086425,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,4.4464902571074765,0,0,2,,False,INITIAL,1.0,1.0,4.510000228881836,4.4464902571074765,4.4464902571074765,4.4464902571074765,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],['MM_INTEGRATED'],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",all,True,True,True,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,Internet Content & Information,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,4.510000228881836,4.4,2.4390293414487902,1.0,10.0,40.99991677041479,10.0,BASE,BASE_FALLBACK,OK
2026-03-09,2026-03-10,EB,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:EB:2026-03-09,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,D,INTEGRATED,,,,,,,,,,,,,,,,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,100.0,PRIMARY,TF_MOMENTUM,False,4.4,4.4465,4.4,4.510000228881836,4.675000572204589,4.785000801086425,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,4.4464902571074765,0,0,2,,False,INITIAL,1.0,1.0,4.510000228881836,4.4464902571074765,4.4464902571074765,4.4464902571074765,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],['MM_INTEGRATED'],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']","['NO_PRIOR_EXPANSION', 'BREAKOUT_FAKEOUT_RISK']",screened,True,True,True,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,LOW,EMA_RISING REVERSAL_CONFIRMED,Internet Content & Information,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,4.510000228881836,4.4,2.4390293414487902,1.0,10.0,40.99991677041479,10.0,BASE,BASE_FALLBACK,OK
2026-04-22,2026-04-23,ACRV,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:ACRV:2026-04-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,C,TV_BREAKOUT_STRENGTH,,,,,,,,,,,,,,,,TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,5.8,['BREAKOUT'],2.5,4.0,86.0,PRIMARY,TF_MOMENTUM,False,1.27,1.7652,1.27,1.9700000286102293,3.0200000715255735,3.7200001001358025,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,1.7368576341795505,0,0,2,,False,INITIAL,1.0,1.0,1.9700000286102293,1.7368576341795505,1.7368576341795505,1.7368576341795505,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],['TV_BREAKOUT_STRENGTH'],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_TV_BREAKOUT_STRENGTH', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Biotechnology,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,1.9700000286102293,1.27,35.53299586010953,1.0,10.0,2.814285640132674,2.814285640132674,BASE,BASE_FALLBACK,OK
2026-04-22,2026-04-23,ACRV,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:ACRV:2026-04-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,C,TV_BREAKOUT_STRENGTH,,,,,,,,,,,,,,,,TV_BREAKOUT_STRENGTH,TV_BREAKOUT_STRENGTH,BREAKOUT,5.8,['BREAKOUT'],2.5,4.0,86.0,PRIMARY,TF_MOMENTUM,False,1.27,1.7652,1.27,1.9700000286102293,3.0200000715255735,3.7200001001358025,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,1.7368576341795505,0,0,2,,False,INITIAL,1.0,1.0,1.9700000286102293,1.7368576341795505,1.7368576341795505,1.7368576341795505,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],['TV_BREAKOUT_STRENGTH'],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_TV_BREAKOUT_STRENGTH', 'SOURCE_STYLE_BREAKOUT', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,MIXED,MIXED_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Biotechnology,,,,,,,MIXED_ALIGNMENT,,MIXED_ALIGNMENT,1.9700000286102293,1.27,35.53299586010953,1.0,10.0,2.814285640132674,2.814285640132674,BASE,BASE_FALLBACK,OK
2026-04-22,2026-04-23,ADEA,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:ADEA:2026-04-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,S,INTEGRATED,,,,,,,,,,,,,,,,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,100.0,PRIMARY,TF_MOMENTUM,False,22.575,28.3332,22.575,30.489999771118164,42.36249942779541,50.277499198913574,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,28.333216256189928,0,0,2,,False,INITIAL,1.0,1.0,30.489999771118164,28.333216256189928,28.333216256189928,28.333216256189928,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],['MM_INTEGRATED'],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",['BREAKOUT_FAKEOUT_RISK'],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Software - Application,,,,,,,,SETUP,,30.489999771118164,22.575,25.95933037236588,2.0,20.0,7.704358977337226,7.704358977337226,TOP,GRADE_S|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,ADEA,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:ADEA:2026-04-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,S,INTEGRATED,,,,,,,,,,,,,,,,MM_INTEGRATED,INTEGRATED,LEADERSHIP,3.8,['LEADERSHIP'],1.5,2.5,100.0,PRIMARY,TF_MOMENTUM,False,22.575,28.3332,22.575,30.489999771118164,42.36249942779541,50.277499198913574,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,28.333216256189928,0,0,2,,False,INITIAL,1.0,1.0,30.489999771118164,28.333216256189928,28.333216256189928,28.333216256189928,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],['MM_INTEGRATED'],"['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_MM_INTEGRATED', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",['BREAKOUT_FAKEOUT_RISK'],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Software - Application,,,,,,,,SETUP,,30.489999771118164,22.575,25.95933037236588,2.0,20.0,7.704358977337226,7.704358977337226,TOP,GRADE_S|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,AESI,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:AESI:2026-04-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,S,TV_MARKET_LEADER,,,,,,,,,,,,,,,,TV_MARKET_LEADER,TV_MARKET_LEADER,LEADERSHIP,11.0,"['LEADERSHIP', 'VOLATILITY']",2.0,3.5,100.0,PRIMARY,TF_MOMENTUM,False,10.52,13.7447,10.52,15.43000030517578,22.79500076293945,27.70500106811523,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,13.528085878421722,0,0,2,,False,INITIAL,1.0,1.0,15.43000030517578,13.528085878421722,13.528085878421722,13.528085878421722,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],"['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY']","['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_TV_MARKET_LEADER', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",[],all,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Oil & Gas Equipment & Services,,,,,,,,,,15.43000030517578,10.52,31.82112902181077,2.0,20.0,6.285132116554269,6.285132116554269,TOP,GRADE_S|MARKET_RISK_ON,OK
2026-04-22,2026-04-23,AESI,US,TREND,TF_MOMENTUM,TREND:TF_MOMENTUM:AESI:2026-04-22,EVENT,TF_BUY_MOMENTUM,Momentum Buy | TF_BUY_MOMENTUM,BUY,S,TV_MARKET_LEADER,,,,,,,,,,,,,,,,TV_MARKET_LEADER,TV_MARKET_LEADER,LEADERSHIP,11.0,"['LEADERSHIP', 'VOLATILITY']",2.0,3.5,100.0,PRIMARY,TF_MOMENTUM,False,10.52,13.7447,10.52,15.43000030517578,22.79500076293945,27.70500106811523,MOMENTUM_RATCHET,TP_MOMENTUM_1P5R_2P5R,0,False,13.528085878421722,0,0,2,,False,INITIAL,1.0,1.0,15.43000030517578,13.528085878421722,13.528085878421722,13.528085878421722,,,,,v2,OPEN,0.0,1.0,1.0,['IDOG.TF.MOMENTUM_CHASE'],"['TV_MARKET_LEADER', 'TV_HIGH_VOLATILITY']","['RSI_STRONG', 'MACD_UP', 'DONCHIAN_HIGH', 'STRONG_CLOSE', 'TACTICAL_SWING', 'SOURCE_PRIMARY_TV_MARKET_LEADER', 'SOURCE_STYLE_LEADERSHIP', 'SOURCE_FIT_PRIMARY']",[],screened,True,True,True,BULLISH,BULLISH_HOLD,RISK_ON,CORE_RISK_ON|TOP_RISK_ON|MARKET_UPTREND|BREADTH_BENCHMARK_ONLY|LEADERSHIP_LOCAL_SCREENERS,MEDIUM,PRIOR_EXPANSION EMA_RISING REVERSAL_CONFIRMED,Oil & Gas Equipment & Services,,,,,,,,,,15.43000030517578,10.52,31.82112902181077,2.0,20.0,6.285132116554269,6.285132116554269,TOP,GRADE_S|MARKET_RISK_ON,OK
